order_id,customer_id,store_id,order_date,order_status,payment_method
ORD013804,CUST06672,ST002,2024-06-30,Completed,Card
ORD013805,CUST04631,ST015,2024-03-12,Completed,Cash
ORD013806,CUST07069,ST017,2024-02-10,Cancelled,Cash
ORD013807,CUST06607,ST002,2024-05-13,Completed,M-Pesa
ORD013808,CUST19079,ST019,2024-12-13,Completed,M-Pesa
ORD013809,CUST15689,ST017,2024-07-28,Completed,Card
ORD013810,CUST17370,ST019,2025-10-01,Completed,M-Pesa
ORD013811,CUST10391,ST004,2025-12-08,Completed,M-Pesa
ORD013812,CUST13893,ST004,2024-12-23,Completed,Cash
ORD013813,CUST09848,ST015,2024-04-27,Returned,M-Pesa
ORD013814,CUST03251,ST003,2025-12-29,Completed,M-Pesa
ORD013815,CUST17191,ST008,2025-03-06,Completed,M-Pesa
ORD013816,CUST07661,ST011,2025-03-29,Completed,Cash
ORD013817,CUST18004,ST007,2025-02-04,Completed,Card
ORD013818,CUST04435,ST019,2025-10-12,Completed,M-Pesa
ORD013819,CUST05103,ST002,2025-05-30,Completed,Card
ORD013820,CUST19432,ST005,2024-07-02,Completed,M-Pesa
ORD013821,CUST07271,ST004,2025-02-17,Completed,Bank Transfer
ORD013822,CUST16870,ST005,2024-06-08,Completed,Cash
ORD013823,CUST10909,ST017,2025-07-13,Completed,Cash
ORD013824,CUST02404,ST008,2025-05-17,Completed,M-Pesa
ORD013825,CUST15689,ST002,2025-07-08,Completed,Card
ORD013826,CUST06348,ST003,2024-08-18,Completed,Bank Transfer
ORD013827,CUST14038,ST014,2025-06-24,Completed,Card
ORD013828,CUST16770,ST012,2024-12-09,Completed,Card
ORD013829,CUST15581,ST013,2024-01-04,Completed,M-Pesa
ORD013830,CUST03250,ST014,2025-04-18,Returned,M-Pesa
ORD013831,CUST03893,ST014,2024-07-20,Completed,Bank Transfer
ORD013832,CUST07851,ST006,2025-11-16,Completed,M-Pesa
ORD013833,CUST17756,ST003,2024-11-05,Cancelled,Card
ORD013834,CUST08360,ST001,2025-04-04,Completed,Card
ORD013835,CUST13244,ST011,2025-01-08,Completed,M-Pesa
ORD013836,CUST10214,ST010,2025-06-29,Completed,Card
ORD013837,CUST12124,ST002,2024-04-25,Completed,M-Pesa
ORD013838,CUST06310,ST017,2025-11-12,Completed,Card
ORD013839,CUST01134,ST011,2024-09-07,Completed,Card
ORD013840,CUST16910,ST004,2024-10-10,Completed,M-Pesa
ORD013841,CUST06527,ST005,2025-04-13,Completed,Card
ORD013842,CUST07571,ST011,2024-03-24,Completed,Cash
ORD013843,CUST00093,ST012,2024-12-01,Completed,Bank Transfer
ORD013844,CUST14926,ST005,2024-02-29,Completed,M-Pesa
ORD013845,CUST18174,ST016,2025-04-15,Completed,Bank Transfer
ORD013846,CUST04094,ST012,2025-07-29,Completed,M-Pesa
ORD013847,CUST03034,ST017,2025-07-23,Completed,M-Pesa
ORD013848,CUST10289,ST015,2025-04-22,Completed,Bank Transfer
ORD013849,CUST16668,ST005,2024-03-06,Completed,M-Pesa
ORD013850,CUST03488,ST005,2025-09-08,Completed,Card
ORD013851,CUST01046,ST003,2025-01-14,Completed,M-Pesa
ORD013852,CUST15372,ST010,2024-04-27,Completed,Card
ORD013853,CUST00723,ST004,2024-09-24,Completed,Card
ORD013854,CUST04140,ST019,2025-01-23,Completed,M-Pesa
ORD013855,CUST01091,ST003,2025-03-20,Completed,M-Pesa
ORD013856,CUST15818,ST005,2024-04-30,Completed,M-Pesa
ORD013857,CUST13231,ST008,2024-12-26,Completed,Cash
ORD013858,CUST09960,ST008,2024-11-03,Completed,Cash
ORD013859,CUST00166,ST001,2024-11-19,Completed,M-Pesa
ORD013860,CUST15148,ST010,2025-06-13,Completed,Card
ORD013861,CUST10288,ST015,2025-10-09,Completed,Card
ORD013862,CUST09114,ST007,2025-02-06,Completed,Bank Transfer
ORD013863,CUST11558,ST003,2025-11-29,Completed,M-Pesa
ORD013864,CUST16393,ST002,2024-08-13,Completed,Card
ORD013865,CUST17147,ST005,2024-11-17,Cancelled,M-Pesa
ORD013866,CUST05737,ST014,2025-07-06,Completed,Card
ORD013867,CUST06687,ST006,2024-01-29,Completed,Bank Transfer
ORD013868,CUST07316,ST002,2024-04-11,Completed,M-Pesa
ORD013869,CUST10230,ST018,2024-02-11,Returned,Card
ORD013870,CUST01877,ST009,2025-05-18,Returned,M-Pesa
ORD013871,CUST08036,ST011,2024-07-15,Completed,Card
ORD013872,CUST10246,ST008,2025-10-01,Completed,M-Pesa
ORD013873,CUST01458,ST002,2025-10-08,Completed,M-Pesa
ORD013874,CUST04417,ST014,2025-05-02,Completed,Card
ORD013875,CUST06148,ST017,2024-04-15,Completed,M-Pesa
ORD013876,CUST00306,ST002,2025-03-09,Completed,Card
ORD013877,CUST10972,ST006,2024-03-09,Completed,M-Pesa
ORD013878,CUST08576,ST018,2025-05-28,Completed,M-Pesa
ORD013879,CUST10707,ST001,2024-07-10,Completed,M-Pesa
ORD013880,CUST14905,ST009,2024-12-26,Completed,M-Pesa
ORD013881,CUST10167,ST010,2024-03-31,Completed,Cash
ORD013882,CUST09475,ST012,2024-10-29,Completed,M-Pesa
ORD013883,CUST12469,ST009,2024-06-29,Completed,M-Pesa
ORD013884,CUST16401,ST008,2025-10-23,Completed,M-Pesa
ORD013885,CUST16541,ST008,2025-10-27,Completed,M-Pesa
ORD013886,CUST03068,ST009,2024-12-09,Returned,M-Pesa
ORD013887,CUST09437,ST010,2024-07-29,Completed,M-Pesa
ORD013888,CUST11248,ST008,2024-09-28,Completed,M-Pesa
ORD013889,CUST19026,ST001,2024-04-24,Completed,Cash
ORD013890,CUST11858,ST004,2025-10-03,Completed,M-Pesa
ORD013891,CUST18606,ST006,2024-10-22,Completed,M-Pesa
ORD013892,CUST02903,ST002,2024-06-23,Completed,M-Pesa
ORD013893,CUST14796,ST006,2025-05-06,Completed,Card
ORD013894,CUST11307,ST020,2024-12-19,Completed,M-Pesa
ORD013895,CUST09675,ST017,2024-06-01,Completed,Card
ORD013896,CUST06580,ST015,2025-07-31,Completed,Card
ORD013897,CUST08048,ST008,2024-04-16,Completed,Cash
ORD013898,CUST04545,ST007,2024-08-19,Completed,M-Pesa
ORD013899,CUST12248,ST011,2024-11-25,Completed,M-Pesa
ORD006160,CUST10018,ST011,2025-01-15,Completed,M-Pesa
ORD013901,CUST03250,ST002,2025-03-02,Completed,M-Pesa
ORD013902,CUST15818,ST008,2025-06-27,Completed,Card
ORD013903,CUST17088,ST013,2025-10-13,Completed,M-Pesa
ORD013904,CUST01902,ST017,2024-10-13,Completed,Card
ORD013905,CUST14591,ST014,2024-12-03,Completed,Card
ORD013906,CUST03202,ST001,2024-08-19,Completed,Bank Transfer
ORD013907,CUST18706,ST014,2024-06-08,Completed,Bank Transfer
ORD013908,CUST19567,ST002,2025-01-10,Completed,Card
ORD013909,CUST14158,ST003,2025-11-24,Completed,card
ORD013910,CUST14458,ST004,2024-08-08,Completed,Cash
ORD013911,CUST18472,ST008,2024-03-18,Completed,Card
ORD013912,CUST11068,ST015,2024-09-20,Completed,Card
ORD013913,CUST19740,ST018,2025-08-10,Completed,M-Pesa
ORD013914,CUST11322,ST004,2025-07-06,Completed,Card
ORD013915,CUST06565,ST010,2025-10-11,Cancelled,M-Pesa
ORD013916,CUST18129,ST001,2024-04-27,Completed,M-Pesa
ORD013917,CUST11120,ST009,2025-11-02,Completed,M-Pesa
ORD013918,CUST17507,ST006,2025-11-23,Completed,M-Pesa
ORD013919,CUST06528,ST001,2025-09-19,Completed,Cash
ORD013920,CUST12779,ST005,2025-10-18,Completed,Bank Transfer
ORD013921,CUST13742,ST008,2025-01-16,Completed,Card
ORD013922,CUST09298,ST010,2025-01-21,Completed,M-Pesa
ORD013923,CUST06286,ST002,2024-11-13,Completed,M-Pesa
ORD013924,CUST02068,ST002,2024-07-06,Completed,Card
ORD013925,CUST15877,ST013,2024-12-30,Completed,Cash
ORD013926,CUST99999X,ST003,2025-04-10,Completed,Cash
ORD013927,CUST03204,ST016,2024-01-21,Completed,M-Pesa
ORD013928,CUST02221,ST019,2025-05-20,Completed,Cash
ORD013929,CUST16756,ST002,2024-08-19,Completed,Card
ORD013930,CUST14532,ST018,2025-08-25,Completed,Bank Transfer
ORD013931,CUST10654,ST018,2024-10-31,Completed,M-Pesa
ORD013932,CUST03696,ST007,2025-09-09,Completed,M-Pesa
ORD013933,CUST03166,ST015,2025-07-06,Completed,M-Pesa
ORD013934,CUST14417,ST012,2024-12-16,Completed,Card
ORD013935,CUST12181,ST020,2025-10-07,Completed,Card
ORD013936,CUST12853,ST012,2025-03-06,Completed,M-Pesa
ORD013937,CUST05427,ST005,2025-04-19,Completed,M-Pesa
ORD013938,CUST19037,ST018,2025-09-17,Completed,Card
ORD096609,CUST16558,ST007,2024-02-02,Completed,Card
ORD013940,CUST17708,ST017,2025-06-11,Completed,M-Pesa
ORD013941,CUST16177,ST020,2025-12-17,Completed,M-Pesa
ORD013942,CUST14998,ST010,2024-06-06,Completed,M-Pesa
ORD013943,CUST04426,ST007,2025-11-23,Completed,Cash
ORD013944,CUST16805,ST001,2024-12-11,Completed,M-Pesa
ORD013945,CUST02670,ST009,2025-03-29,Completed,Card
ORD013946,CUST01527,ST005,2024-03-25,Completed,M-Pesa
ORD013947,CUST09943,ST005,2025-09-06,Completed,Cash
ORD013948,CUST01225,ST019,2025-08-05,Completed,M-Pesa
ORD013949,CUST07113,ST009,2025-10-21,Completed,Card
ORD013950,CUST13301,ST018,2024-03-29,Completed,Cash
ORD013951,CUST13134,ST011,2025-10-13,Completed,Card
ORD013952,CUST05735,ST013,2024-07-08,Completed,Cash
ORD013953,CUST04588,ST002,2025-05-05,Completed,M-Pesa
ORD013954,CUST03528,ST014,2025-11-03,Completed,Cash
ORD013955,CUST01439,ST014,2024-07-09,Completed,M-Pesa
ORD013956,CUST14033,ST011,2025-10-31,Completed,Card
ORD013957,CUST15454,ST018,2024-05-16,Completed,M-Pesa
ORD013958,CUST09886,ST015,2024-05-27,Completed,M-Pesa
ORD013959,CUST05998,ST016,2024-12-10,Completed,M-Pesa
ORD013960,CUST03589,ST008,2025-07-10,Completed,Card
ORD013961,CUST00554,ST007,2024-11-14,Completed,Cash
ORD013962,CUST04534,ST017,2025-11-09,Cancelled,Cash
ORD013963,CUST07873,ST001,2025-05-25,Completed,M-Pesa
ORD013964,CUST10646,ST018,2024-01-13,Completed,M-Pesa
ORD013965,CUST02773,ST005,2025-01-15,Completed,M-Pesa
ORD013966,CUST09910,ST006,2024-04-09,Completed,M-Pesa
ORD013967,CUST04389,ST007,2024-03-23,Cancelled,M-Pesa
ORD013968,CUST17019,ST007,2024-09-18,Completed,M-Pesa
ORD013969,CUST05303,ST006,2025-07-29,Completed,M-Pesa
ORD013970,CUST09952,ST004,2025-07-02,Completed,M-Pesa
ORD013971,CUST12460,ST018,2025-11-23,Returned,Bank Transfer
ORD013972,CUST13501,ST006,2025-11-27,Completed,Card
ORD013973,CUST08799,ST002,2024-12-20,Completed,M-Pesa
ORD013974,CUST08767,ST007,2024-11-01,Returned,M-Pesa
ORD013975,CUST12520,ST017,2025-04-03,Completed,Card
ORD013976,CUST02708,ST006,2024-07-03,Returned,M-Pesa
ORD013977,CUST16980,ST004,2024-09-05,Returned,Card
ORD013978,CUST10173,ST008,2024-11-28,Cancelled,M-Pesa
ORD013979,CUST15400,ST009,2024-08-13,Completed,M-Pesa
ORD013980,CUST02632,ST018,2024-07-29,Completed,Card
ORD013981,CUST03519,ST010,2024-06-27,Completed,Cash
ORD013982,CUST06637,ST009,2025-06-03,Completed,Card
ORD013983,CUST09451,ST002,2024-06-28,Completed,Card
ORD013984,CUST05785,ST007,2025-04-10,Completed,Bank Transfer
ORD013985,CUST04906,ST016,2024-04-30,Completed,M-Pesa
ORD013986,CUST07863,ST019,2025-08-24,Completed,Card
ORD013987,CUST07134,ST018,2024-08-09,Completed,M-Pesa
ORD013988,CUST17188,ST006,2024-08-26,Completed,M-Pesa
ORD013989,CUST19920,ST013,2025-12-11,Completed,Card
ORD013990,CUST14270,ST002,2024-05-09,Completed,Card
ORD013991,CUST08639,ST007,2025-05-03,Completed,Bank Transfer
ORD013992,CUST11092,ST004,2024-08-17,Completed,Cash
ORD013993,CUST19931,ST019,2024-04-29,Completed,M-Pesa
ORD013994,CUST01199,ST014,2025-06-15,Completed,M-Pesa
ORD013995,CUST02383,ST016,2025-07-01,Completed,M-Pesa
ORD013996,CUST16094,ST002,2024-02-13,Completed,Card
ORD013997,CUST12913,ST006,2024-09-02,Completed,Card
ORD013998,CUST08835,ST012,2025-09-19,Completed,Card
ORD013999,CUST05365,ST018,2025-12-01,Completed,M-Pesa
ORD014000,CUST14282,ST018,2025-06-21,Completed,Card
ORD014001,CUST07693,ST014,2024-07-19,Completed,Cash
ORD014002,CUST99999X,ST011,2024-11-10,Completed,M-Pesa
ORD014003,CUST08283,ST017,2025-05-28,Completed,Card
ORD014004,CUST17303,ST002,2025-10-17,Completed,M-Pesa
ORD014005,CUST03238,ST002,2024-01-30,Completed,Cash
ORD014006,CUST03786,ST012,2024-04-04,Completed,M-Pesa
ORD014007,CUST04298,ST003,2024-07-29,Completed,M-Pesa
ORD014008,CUST02860,ST003,2024-12-01,Completed,M-Pesa
ORD014009,CUST00295,ST020,2024-02-18,Completed,M-Pesa
ORD014010,CUST10720,ST017,2025-01-23,Completed,M-Pesa
ORD014011,CUST17997,ST009,2025-06-13,Completed,M-Pesa
ORD014012,CUST15728,ST007,2024-09-08,Completed,M-Pesa
ORD014013,CUST13240,ST019,2025-10-13,Cancelled,M-Pesa
ORD014014,CUST02861,ST009,2024-11-30,Completed,M-Pesa
ORD014015,CUST17946,ST004,2025-10-13,Returned,M-Pesa
ORD014016,CUST17885,ST015,2024-05-28,Completed,Cash
ORD014017,CUST01943,ST005,2024-06-28,Completed,M-Pesa
ORD014018,CUST12975,ST007,2025-02-01,Completed,Bank Transfer
ORD014019,CUST00743,ST016,2024-07-30,Completed,Card
ORD014020,CUST09530,ST020,2024-07-10,Completed,Card
ORD014021,CUST12709,ST005,2024-08-27,Completed,Cash
ORD014022,CUST10911,ST017,2025-02-12,Completed,M-Pesa
ORD014023,CUST10588,ST012,2024-06-27,Completed,Cash
ORD014024,CUST01703,ST019,2024-06-19,Completed,Bank Transfer
ORD014025,CUST01986,ST008,2025-01-04,Returned,Bank Transfer
ORD014026,CUST11335,ST009,2025-11-07,Completed,Card
ORD014027,CUST00550,ST003,2025-07-05,Completed,Bank Transfer
ORD014028,CUST05341,ST019,2025-06-21,Completed,Card
ORD014029,CUST01498,ST014,2024-05-03,Cancelled,M-Pesa
ORD014030,CUST12776,ST008,2024-03-23,Completed,M-Pesa
ORD014031,CUST18242,ST005,2025-07-14,Completed,Card
ORD014032,CUST14586,ST003,2025-11-03,Completed,M-Pesa
ORD014033,CUST18955,ST011,2025-08-09,Completed,Card
ORD014034,CUST08320,ST015,2025-11-13,Cancelled,Card
ORD014035,CUST16517,ST012,2025-06-21,Completed,M-Pesa
ORD014036,CUST12704,ST006,2025-01-15,Completed,M-Pesa
ORD014037,CUST02172,ST016,2025-08-25,Completed,Card
ORD014038,CUST00674,ST020,2024-05-14,Completed,Card
ORD014039,CUST06079,ST003,2025-10-19,Completed,Cash
ORD014040,CUST06778,ST001,2024-09-01,Completed,Cash
ORD014041,CUST09851,ST016,2024-03-29,Completed,M-Pesa
ORD014042,CUST07569,ST007,2024-07-04,Completed,Bank Transfer
ORD014043,CUST01213,ST019,2025-06-13,Completed,M-Pesa
ORD014044,CUST18881,ST014,2025-10-24,Completed,M-Pesa
ORD014045,CUST00979,ST008,2025-04-05,Returned,Cash
ORD014046,CUST06055,ST002,2025-06-22,Completed,M-Pesa
ORD014047,CUST11929,ST012,2025-12-05,Completed,Bank Transfer
ORD014048,CUST01574,ST015,2025-12-01,Completed,M-Pesa
ORD014049,CUST08061,ST018,2025-01-22,Returned,Card
ORD014050,CUST10599,ST018,2025-05-25,Completed,M-Pesa
ORD014051,CUST15079,ST004,2024-03-18,Completed,Card
ORD014052,CUST08891,ST001,2024-06-23,Completed,M-Pesa
ORD014053,CUST02089,ST004,2024-01-20,Completed,M-Pesa
ORD014054,CUST14077,ST003,2024-06-29,Completed,Bank Transfer
ORD014055,CUST12826,ST001,2024-02-15,Completed,M-Pesa
ORD014056,CUST06383,ST002,2024-10-20,Completed,M-Pesa
ORD014057,CUST10381,ST003,2024-05-29,Completed,M-Pesa
ORD014058,CUST08178,ST006,2025-03-09,Completed,M-Pesa
ORD014059,CUST14946,ST009,2024-07-16,Returned,Card
ORD014060,CUST16118,ST003,2025-09-25,Completed,Card
ORD014061,CUST04887,ST012,2024-05-21,Completed,Bank Transfer
ORD014062,CUST07925,ST004,2024-01-30,Completed,M-Pesa
ORD014063,CUST15037,ST019,2024-03-02,Cancelled,Bank Transfer
ORD014064,CUST14656,ST012,2024-10-21,Cancelled,Card
ORD014065,CUST05052,ST007,2024-05-02,Completed,Bank Transfer
ORD014066,CUST01295,ST012,2025-02-02,Completed,Cash
ORD014067,CUST00266,ST008,2024-06-15,Completed,Card
ORD014068,CUST02067,ST006,2025-11-12,Completed,Card
ORD014069,CUST03185,ST002,2024-12-07,Completed,M-Pesa
ORD014070,CUST00739,ST002,2025-10-26,Completed,M-Pesa
ORD014071,CUST02941,ST015,2025-02-18,Completed,M-Pesa
ORD014072,CUST00635,ST004,2025-10-26,Completed,M-Pesa
ORD014073,CUST00522,ST003,2025-10-31,Completed,Card
ORD014074,CUST06603,ST012,2024-02-09,Completed,Card
ORD014075,CUST16315,ST004,2024-04-02,Completed,M-Pesa
ORD014076,CUST08303,ST015,2025-04-07,Completed,M-Pesa
ORD014077,CUST09503,ST004,2024-06-23,Completed,Card
ORD014078,CUST00458,ST010,2025-10-15,Completed,Bank Transfer
ORD014079,CUST10522,ST018,2025-06-29,Completed,M-Pesa
ORD014080,CUST14807,ST009,2025-08-27,Completed,Card
ORD014081,CUST06033,ST001,2024-01-28,Completed,M-Pesa
ORD014082,CUST10480,ST018,2025-02-21,Completed,M-Pesa
ORD014083,CUST07610,ST007,2025-02-16,Completed,Card
ORD014084,CUST16447,ST016,2025-07-19,Completed,M-Pesa
ORD014085,CUST01361,ST005,2024-12-02,Completed,Card
ORD014086,CUST16468,ST006,2024-01-28,Completed,M-Pesa
ORD014087,CUST19651,ST008,2025-06-25,Completed,M-Pesa
ORD014088,CUST15134,ST006,2024-04-19,Completed,Card
ORD014089,CUST00694,ST014,2025-02-13,Completed,M-Pesa
ORD014090,CUST17370,ST007,2025-01-25,Completed,Cash
ORD014091,CUST12483,ST004,2024-12-01,Completed,Cash
ORD014092,CUST00217,ST002,2024-02-19,Completed,M-Pesa
ORD014093,CUST05070,ST009,2024-04-21,Completed,Card
ORD014094,CUST03121,ST003,2024-09-22,Completed,M-Pesa
ORD014095,CUST09356,ST002,2025-06-08,Completed,Card
ORD014096,CUST15808,ST008,2024-02-27,Cancelled,M-Pesa
ORD014097,CUST14679,ST003,2025-11-11,Completed,Bank Transfer
ORD014098,CUST04246,ST001,2024-05-05,Completed,Bank Transfer
ORD014099,CUST13682,ST010,2024-11-12,Completed,Cash
ORD014100,CUST07726,ST006,2025-10-19,Completed,M-Pesa
ORD014101,CUST01712,ST006,2025-11-29,Completed,M-Pesa
ORD014102,CUST11749,ST011,2024-08-14,Completed,M-Pesa
ORD014103,CUST06739,ST010,2025-01-18,Completed,Bank Transfer
ORD014104,CUST17616,ST002,2025-12-05,Completed,M-Pesa
ORD014105,CUST06348,ST012,2025-11-15,Completed,M-Pesa
ORD014106,CUST10827,ST020,2024-04-30,Completed,Card
ORD014107,CUST13415,ST006,2025-09-07,Completed,Card
ORD014108,CUST05198,ST003,2025-10-13,Cancelled,Cash
ORD014109,CUST06194,ST003,2025-06-05,Completed,Bank Transfer
ORD014110,CUST08611,ST010,2025-07-30,Completed,Card
ORD014111,CUST08056,ST018,2025-12-28,Completed,Cash
ORD014112,CUST11328,ST018,2025-08-17,Completed,Card
ORD014113,CUST15581,ST001,2024-02-25,Completed,M-Pesa
ORD014114,CUST15075,ST015,2025-02-18,Completed,M-Pesa
ORD014115,CUST12357,ST018,2024-11-04,Completed,Card
ORD014116,CUST01509,ST003,2024-08-26,Completed,M-Pesa
ORD014117,CUST08283,ST004,2025-03-19,Completed,M-Pesa
ORD014118,CUST01810,ST009,2024-05-03,Completed,Bank Transfer
ORD014119,CUST10566,ST018,2025-03-19,Completed,M-Pesa
ORD014120,CUST05655,ST020,2025-06-03,Completed,M-Pesa
ORD014121,CUST13491,ST001,2024-11-21,Completed,Cash
ORD014122,CUST13844,ST001,2025-12-15,Completed,M-Pesa
ORD014123,CUST19037,ST008,2024-11-22,Completed,M-Pesa
ORD014124,CUST07480,ST003,2024-02-21,Completed,Card
ORD014125,CUST19787,ST018,2025-04-27,Completed,Card
ORD014126,CUST07017,ST002,2025-11-11,Completed,M-Pesa
ORD014127,CUST12911,ST015,2024-06-19,Completed,Card
ORD014128,CUST07751,ST001,2024-07-11,Completed,M-Pesa
ORD014129,CUST18535,ST011,2025-05-28,Completed,M-Pesa
ORD014130,CUST02525,ST008,2025-08-27,Completed,Card
ORD014131,CUST14221,ST006,2024-12-21,Completed,Card
ORD014132,CUST08620,ST008,2025-01-25,Completed,M-Pesa
ORD014133,CUST13932,ST015,2025-07-07,Completed,Card
ORD014134,CUST01734,ST019,2024-10-18,Completed,Bank Transfer
ORD014135,CUST03813,ST011,2024-06-26,Completed,Bank Transfer
ORD014136,CUST15553,ST010,2025-01-17,Completed,M-Pesa
ORD014137,CUST16622,ST005,2025-01-02,Completed,M-Pesa
ORD014138,CUST00595,ST014,2025-03-09,Completed,Card
ORD014139,CUST17041,ST007,2025-01-04,Returned,Card
ORD014140,CUST04693,ST008,2024-11-09,Cancelled,Bank Transfer
ORD014141,CUST15265,ST013,2024-06-24,Completed,card
ORD014142,CUST04343,ST003,2025-12-16,Completed,Card
ORD014143,CUST17420,ST001,2024-02-29,Completed,Card
ORD014144,CUST05035,ST011,2025-04-09,Completed,Bank Transfer
ORD014145,CUST15234,ST006,2024-09-17,Completed,M-Pesa
ORD014146,CUST10625,ST007,2025-07-23,Completed,M-PESA
ORD014147,CUST19215,ST004,2024-11-28,Completed,Cash
ORD014148,CUST05914,ST009,2025-10-28,Completed,M-Pesa
ORD014149,CUST04962,ST020,2025-01-01,Completed,Card
ORD014150,CUST10180,ST007,2024-08-12,Completed,Card
ORD014151,CUST00010,ST003,2024-02-21,Completed,M-Pesa
ORD014152,CUST08659,ST008,2024-05-12,Completed,Cash
ORD014153,CUST15477,ST010,2025-06-01,Completed,M-Pesa
ORD014154,CUST08201,ST001,2024-04-20,Completed,M-Pesa
ORD014155,CUST19496,ST019,2024-12-17,Completed,M-Pesa
ORD014156,CUST09848,ST001,2025-05-30,Completed,Bank Transfer
ORD014157,CUST06040,ST019,2024-09-01,Completed,M-Pesa
ORD014158,CUST01480,ST008,2025-05-28,Completed,M-Pesa
ORD014159,CUST04424,ST016,2024-06-26,Completed,Card
ORD014160,CUST13206,ST017,2024-09-18,Completed,Card
ORD014161,CUST04353,ST003,2024-09-17,Completed,M-Pesa
ORD014162,CUST05341,ST009,2024-03-26,Completed,M-Pesa
ORD014163,CUST12463,ST002,2025-10-25,Completed,Bank Transfer
ORD014164,CUST15540,ST019,2025-06-20,Completed,M-Pesa
ORD014165,CUST10730,ST008,2025-07-18,Completed,M-Pesa
ORD014166,CUST08667,ST020,2024-02-19,Completed,M-Pesa
ORD014167,CUST08297,ST008,2024-11-14,Completed,M-Pesa
ORD014168,CUST02750,ST017,2025-06-04,Completed,Card
ORD014169,CUST13422,ST020,2024-06-26,Completed,M-Pesa
ORD014170,CUST11904,ST009,2025-04-20,Completed,Bank Transfer
ORD014171,CUST06371,ST004,2025-04-12,Completed,M-Pesa
ORD014172,CUST00411,ST013,2025-03-28,Completed,Cash
ORD014173,CUST00626,ST017,2025-05-24,Completed,M-Pesa
ORD014174,CUST06158,ST004,2025-04-03,Completed,M-Pesa
ORD014175,CUST19204,ST002,2025-04-15,Completed,Card
ORD014176,CUST05147,ST007,2025-03-26,Completed,Card
ORD014177,CUST01356,ST003,2025-10-30,Completed,Bank Transfer
ORD014178,CUST16989,ST011,2024-06-28,Completed,M-Pesa
ORD014179,CUST11073,ST003,2025-10-30,Completed,M-Pesa
ORD014180,CUST17184,ST020,2024-06-18,Returned,Card
ORD014181,CUST04312,ST019,2025-09-28,Completed,M-Pesa
ORD014182,CUST02094,ST006,2024-09-01,Completed,M-Pesa
ORD014183,CUST16719,ST011,2025-06-22,Completed,M-Pesa
ORD014184,CUST13459,ST012,2024-07-08,Completed,M-Pesa
ORD014185,CUST06450,ST002,2024-06-23,Returned,M-Pesa
ORD014186,CUST11340,ST011,2025-05-31,Cancelled,M-Pesa
ORD014187,CUST12285,ST008,2024-04-23,Completed,M-Pesa
ORD014188,CUST15636,ST009,2025-11-12,Completed,Card
ORD014189,CUST11087,ST007,2025-11-22,Completed,Cash
ORD014190,CUST01591,ST017,2024-04-01,Completed,M-Pesa
ORD014191,CUST17206,ST017,2025-11-09,Completed,Card
ORD014192,CUST11823,ST003,2024-04-26,Completed,Cash
ORD014193,CUST16558,ST005,2025-02-02,Completed,Card
ORD014194,CUST01043,ST011,2025-01-01,Completed,M-Pesa
ORD014195,CUST07558,ST009,2025-10-26,Cancelled,Card
ORD014196,CUST10261,ST014,2025-05-28,Completed,Card
ORD014197,CUST02165,ST007,2025-09-15,Completed,Cash
ORD014198,CUST04193,ST002,2024-06-14,Completed,M-Pesa
ORD014199,CUST03794,ST002,2025-05-24,Cancelled,M-Pesa
ORD014200,CUST14442,ST018,2025-05-03,Completed,M-Pesa
ORD014201,CUST10573,ST013,2025-09-23,Completed,Card
ORD014202,CUST08655,ST009,2025-06-25,Completed,M-Pesa
ORD014203,CUST11137,ST007,2025-04-30,Completed,Card
ORD014204,CUST00868,ST019,2024-08-16,Completed,M-Pesa
ORD014205,CUST05577,ST013,2024-12-20,Completed,Card
ORD014206,CUST13449,ST002,2024-04-14,Completed,M-Pesa
ORD014207,CUST03914,ST009,2025-04-23,Completed,Cash
ORD014208,CUST03128,ST017,2025-04-04,Completed,Cash
ORD014209,CUST02149,ST011,2024-02-01,Completed,M-Pesa
ORD014210,CUST13746,ST003,2024-04-25,Completed,Cash
ORD014211,CUST06802,ST011,2024-06-20,Completed,Card
ORD014212,CUST09988,ST008,2025-07-02,Cancelled,M-Pesa
ORD014213,CUST13979,ST017,2025-07-15,Completed,Cash
ORD014214,CUST03549,ST010,2024-12-20,Completed,M-Pesa
ORD014215,CUST02533,ST015,2024-11-24,Completed,Cash
ORD014216,CUST01524,ST012,2024-06-03,Returned,M-Pesa
ORD014217,CUST16272,ST005,2025-05-08,Completed,Card
ORD014218,CUST09150,ST014,2024-12-22,Completed,Card
ORD014219,CUST08624,ST008,2024-04-09,Completed,M-Pesa
ORD014220,CUST12742,ST006,2025-12-22,Completed,M-Pesa
ORD014221,CUST14373,ST004,2025-04-23,Cancelled,Card
ORD014222,CUST16482,ST004,2025-01-04,Completed,M-Pesa
ORD014223,CUST06508,ST015,2025-04-17,Completed,Bank Transfer
ORD014224,CUST02482,ST019,2024-12-10,Completed,Card
ORD014225,CUST10844,ST003,2024-11-06,Completed,M-Pesa
ORD014226,CUST04001,ST004,2025-06-16,Completed,Card
ORD014227,CUST15891,ST011,2025-01-26,Completed,Cash
ORD014228,CUST08515,ST019,2025-06-19,Completed,Cash
ORD014229,CUST10385,ST008,2025-02-20,Returned,M-Pesa
ORD014230,CUST11328,ST001,2025-11-30,Completed,Card
ORD014231,CUST10345,ST019,2025-10-06,Completed,Cash
